User	Sim	Time	Index	User or Model?	Event	Item	Action	Charge	Connection	Battery voltage	Separation	Area	Table	X axis	Y axis	X axis scale	Y axis scale	Experiment #s included	Notes
12816168	capacitor_charge	82.1	9971	user	recording data								{"1": {"Battery voltage": 0.7659, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 0.7659, "visible": false, "Charge": 0.07, "trialNumber": 1, "Separation": 10.0}, "2": {"Battery voltage": 1.4868, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 1.4868, "visible": false, "Charge": 0.13, "trialNumber": 2, "Separation": 10.0}, "3": {"Battery voltage": 1.2297, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 1.2297, "visible": false, "Charge": 0.11, "trialNumber": 3, "Separation": 10.0}, "4": {"Battery voltage": 1.0495, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 1.0495, "visible": false, "Charge": 0.09, "trialNumber": 4, "Separation": 10.0}, "5": {"Battery voltage": 0.7341, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 0.7341, "visible": false, "Charge": 0.06, "trialNumber": 5, "Separation": 10.0}, "6": {"Battery voltage": 0.4638, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 0.4638, "visible": false, "Charge": 0.04, "trialNumber": 6, "Separation": 10.0}, "7": {"Battery voltage": 0.0, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 0.0, "visible": false, "Charge": 0.0, "trialNumber": 7, "Separation": 10.0}, "8": {"Battery voltage": -0.3154, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": -0.3154, "visible": false, "Charge": -0.03, "trialNumber": 8, "Separation": 10.0}}						
12816168	capacitor_charge	83.64	10150	user	dragStarted	batteryNode													
12816168	capacitor_charge	84.16	10182	user	dragged	batteryNode	decreasing												
12816168	capacitor_charge	84.16	10185	model	updating state			-0.03	BATTERY_CONNECTED	-0.3604	10.0	100.0							
12816168	capacitor_charge	84.17	10188	model	updating state			-0.03	BATTERY_CONNECTED	-0.3604	10.0	100.0							
12816168	capacitor_charge	84.61	10218	user	dragEnded	batteryNode													
12816168	capacitor_charge	85.95	10369	model	gettingValues	sim													
12816168	capacitor_charge	85.99	10372	user	recording data								{"1": {"Battery voltage": 0.7659, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 0.7659, "visible": false, "Charge": 0.07, "trialNumber": 1, "Separation": 10.0}, "2": {"Battery voltage": 1.4868, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 1.4868, "visible": false, "Charge": 0.13, "trialNumber": 2, "Separation": 10.0}, "3": {"Battery voltage": 1.2297, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 1.2297, "visible": false, "Charge": 0.11, "trialNumber": 3, "Separation": 10.0}, "4": {"Battery voltage": 1.0495, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 1.0495, "visible": false, "Charge": 0.09, "trialNumber": 4, "Separation": 10.0}, "5": {"Battery voltage": 0.7341, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 0.7341, "visible": false, "Charge": 0.06, "trialNumber": 5, "Separation": 10.0}, "6": {"Battery voltage": 0.4638, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 0.4638, "visible": false, "Charge": 0.04, "trialNumber": 6, "Separation": 10.0}, "7": {"Battery voltage": 0.0, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 0.0, "visible": false, "Charge": 0.0, "trialNumber": 7, "Separation": 10.0}, "8": {"Battery voltage": -0.3154, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": -0.3154, "visible": false, "Charge": -0.03, "trialNumber": 8, "Separation": 10.0}, "9": {"Battery voltage": -0.3604, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": -0.3604, "visible": false, "Charge": -0.03, "trialNumber": 9, "Separation": 10.0}}						
12816168	capacitor_charge	86.7	10501	user	dragStarted	batteryNode													
12816168	capacitor_charge	87.03	10524	user	dragged	batteryNode													
12816168	capacitor_charge	87.2	10537	user	dragged	batteryNode													
12816168	capacitor_charge	87.28	10543	user	dragged	batteryNode	decreasing												
12816168	capacitor_charge	87.28	10546	model	updating state			-0.04	BATTERY_CONNECTED	-0.4055	10.0	100.0							
12816168	capacitor_charge	87.31	10549	user	dragged	batteryNode	decreasing												
12816168	capacitor_charge	87.31	10552	model	updating state			-0.04	BATTERY_CONNECTED	-0.4956	10.0	100.0							
12816168	capacitor_charge	87.31	10555	model	updating state			-0.04	BATTERY_CONNECTED	-0.4956	10.0	100.0							
12816168	capacitor_charge	87.33	10559	user	dragged	batteryNode	decreasing												
12816168	capacitor_charge	87.35	10562	model	updating state			-0.05	BATTERY_CONNECTED	-0.5406	10.0	100.0							
12816168	capacitor_charge	87.37	10565	user	dragged	batteryNode	decreasing												
12816168	capacitor_charge	87.38	10568	model	updating state			-0.05	BATTERY_CONNECTED	-0.5857	10.0	100.0							
12816168	capacitor_charge	87.39	10571	user	dragged	batteryNode	decreasing												
12816168	capacitor_charge	87.39	10574	model	updating state			-0.06	BATTERY_CONNECTED	-0.6308	10.0	100.0							
12816168	capacitor_charge	87.39	10577	model	updating state			-0.06	BATTERY_CONNECTED	-0.6308	10.0	100.0							
12816168	capacitor_charge	87.68	10597	user	dragEnded	batteryNode													
12816168	capacitor_charge	88.68	10701	model	gettingValues	sim													
12816168	capacitor_charge	88.72	10704	user	recording data								{"1": {"Battery voltage": 0.7659, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 0.7659, "visible": false, "Charge": 0.07, "trialNumber": 1, "Separation": 10.0}, "2": {"Battery voltage": 1.4868, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 1.4868, "visible": false, "Charge": 0.13, "trialNumber": 2, "Separation": 10.0}, "3": {"Battery voltage": 1.2297, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 1.2297, "visible": false, "Charge": 0.11, "trialNumber": 3, "Separation": 10.0}, "4": {"Battery voltage": 1.0495, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 1.0495, "visible": false, "Charge": 0.09, "trialNumber": 4, "Separation": 10.0}, "5": {"Battery voltage": 0.7341, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 0.7341, "visible": false, "Charge": 0.06, "trialNumber": 5, "Separation": 10.0}, "6": {"Battery voltage": 0.4638, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 0.4638, "visible": false, "Charge": 0.04, "trialNumber": 6, "Separation": 10.0}, "7": {"Battery voltage": 0.0, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 0.0, "visible": false, "Charge": 0.0, "trialNumber": 7, "Separation": 10.0}, "8": {"Battery voltage": -0.3154, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": -0.3154, "visible": false, "Charge": -0.03, "trialNumber": 8, "Separation": 10.0}, "9": {"Battery voltage": -0.3604, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": -0.3604, "visible": false, "Charge": -0.03, "trialNumber": 9, "Separation": 10.0}, "10": {"Battery voltage": -0.6308, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": -0.6308, "visible": false, "Charge": -0.06, "trialNumber": 10, "Separation": 10.0}}						
12816168	capacitor_charge	89.49	10861	user	dragStarted	batteryNode													
12816168	capacitor_charge	89.77	10879	user	dragged	batteryNode	decreasing												
12816168	capacitor_charge	89.77	10882	model	updating state			-0.06	BATTERY_CONNECTED	-0.6308	10.0	100.0							
12816168	capacitor_charge	89.77	10885	model	updating state			-0.06	BATTERY_CONNECTED	-0.6308	10.0	100.0							
12816168	capacitor_charge	89.85	10890	user	dragged	batteryNode	decreasing												
12816168	capacitor_charge	89.85	10893	model	updating state			-0.06	BATTERY_CONNECTED	-0.6758	10.0	100.0							
12816168	capacitor_charge	89.86	10896	model	updating state			-0.06	BATTERY_CONNECTED	-0.6758	10.0	100.0							
12816168	capacitor_charge	89.86	10899	user	dragged	batteryNode	decreasing												
12816168	capacitor_charge	89.88	10902	user	dragged	batteryNode	decreasing												
12816168	capacitor_charge	89.88	10905	model	updating state			-0.07	BATTERY_CONNECTED	-0.7659	10.0	100.0							
12816168	capacitor_charge	89.89	10908	model	updating state			-0.07	BATTERY_CONNECTED	-0.7659	10.0	100.0							
12816168	capacitor_charge	89.92	10911	user	dragged	batteryNode	decreasing												
12816168	capacitor_charge	89.92	10914	model	updating state			-0.07	BATTERY_CONNECTED	-0.811	10.0	100.0							
12816168	capacitor_charge	89.92	10917	model	updating state			-0.07	BATTERY_CONNECTED	-0.811	10.0	100.0							
12816168	capacitor_charge	89.95	10920	user	dragged	batteryNode	decreasing												
12816168	capacitor_charge	89.95	10923	model	updating state			-0.08	BATTERY_CONNECTED	-0.856	10.0	100.0							
12816168	capacitor_charge	89.95	10926	model	updating state			-0.08	BATTERY_CONNECTED	-0.856	10.0	100.0							
12816168	capacitor_charge	90.05	10933	user	dragged	batteryNode	decreasing												
12816168	capacitor_charge	90.05	10936	model	updating state			-0.08	BATTERY_CONNECTED	-0.9011	10.0	100.0							
12816168	capacitor_charge	90.06	10939	model	updating state			-0.08	BATTERY_CONNECTED	-0.9011	10.0	100.0							
12816168	capacitor_charge	90.23	10952	user	dragEnded	batteryNode													
12816168	capacitor_charge	91.54	11047	model	gettingValues	sim													
12816168	capacitor_charge	91.58	11050	user	recording data								{"1": {"Battery voltage": 0.7659, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 0.7659, "visible": false, "Charge": 0.07, "trialNumber": 1, "Separation": 10.0}, "2": {"Battery voltage": 1.4868, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 1.4868, "visible": false, "Charge": 0.13, "trialNumber": 2, "Separation": 10.0}, "3": {"Battery voltage": 1.2297, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 1.2297, "visible": false, "Charge": 0.11, "trialNumber": 3, "Separation": 10.0}, "4": {"Battery voltage": 1.0495, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 1.0495, "visible": false, "Charge": 0.09, "trialNumber": 4, "Separation": 10.0}, "5": {"Battery voltage": 0.7341, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 0.7341, "visible": false, "Charge": 0.06, "trialNumber": 5, "Separation": 10.0}, "6": {"Battery voltage": 0.4638, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 0.4638, "visible": false, "Charge": 0.04, "trialNumber": 6, "Separation": 10.0}, "7": {"Battery voltage": 0.0, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 0.0, "visible": false, "Charge": 0.0, "trialNumber": 7, "Separation": 10.0}, "8": {"Battery voltage": -0.3154, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": -0.3154, "visible": false, "Charge": -0.03, "trialNumber": 8, "Separation": 10.0}, "9": {"Battery voltage": -0.3604, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": -0.3604, "visible": false, "Charge": -0.03, "trialNumber": 9, "Separation": 10.0}, "10": {"Battery voltage": -0.6308, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": -0.6308, "visible": false, "Charge": -0.06, "trialNumber": 10, "Separation": 10.0}, "11": {"Battery voltage": -0.9011, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": -0.9011, "visible": false, "Charge": -0.08, "trialNumber": 11, "Separation": 10.0}}						
12816168	capacitor_charge	92.49	11207	user	dragStarted	batteryNode													
12816168	capacitor_charge	92.71	11221	user	dragged	batteryNode	decreasing												
12816168	capacitor_charge	92.71	11224	model	updating state			-0.08	BATTERY_CONNECTED	-0.9461	10.0	100.0							
12816168	capacitor_charge	92.74	11227	user	dragged	batteryNode	decreasing												
12816168	capacitor_charge	92.75	11230	model	updating state			-0.09	BATTERY_CONNECTED	-1.0362	10.0	100.0							
12816168	capacitor_charge	92.77	11233	user	dragged	batteryNode	decreasing												
12816168	capacitor_charge	92.77	11236	model	updating state			-0.1	BATTERY_CONNECTED	-1.0813	10.0	100.0							
12816168	capacitor_charge	92.78	11239	user	dragged	batteryNode	decreasing												
12816168	capacitor_charge	92.81	11242	model	updating state			-0.1	BATTERY_CONNECTED	-1.1263	10.0	100.0							
12816168	capacitor_charge	92.81	11245	user	dragged	batteryNode	decreasing												
12816168	capacitor_charge	92.81	11248	model	updating state			-0.1	BATTERY_CONNECTED	-1.1714	10.0	100.0							
12816168	capacitor_charge	92.81	11251	model	updating state			-0.1	BATTERY_CONNECTED	-1.1714	10.0	100.0							
12816168	capacitor_charge	92.95	11262	user	dragged	batteryNode													
12816168	capacitor_charge	93.35	11288	user	dragged	batteryNode	increasing												
12816168	capacitor_charge	93.35	11291	user	dragged	batteryNode													
12816168	capacitor_charge	93.35	11294	model	updating state			-0.1	BATTERY_CONNECTED	-1.1263	10.0	100.0							
12816168	capacitor_charge	93.36	11297	model	updating state			-0.1	BATTERY_CONNECTED	-1.1263	10.0	100.0							
12816168	capacitor_charge	93.36	11300	user	dragged	batteryNode													
12816168	capacitor_charge	93.39	11303	user	dragged	batteryNode	increasing												
12816168	capacitor_charge	93.39	11306	model	updating state			-0.1	BATTERY_CONNECTED	-1.0813	10.0	100.0							
12816168	capacitor_charge	93.39	11309	user	dragged	batteryNode													
12816168	capacitor_charge	93.39	11312	model	updating state			-0.1	BATTERY_CONNECTED	-1.0813	10.0	100.0							
12816168	capacitor_charge	93.76	11337	user	dragEnded	batteryNode													
12816168	capacitor_charge	94.76	11411	model	gettingValues	sim													
12816168	capacitor_charge	94.79	11414	user	recording data								{"1": {"Battery voltage": 0.7659, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 0.7659, "visible": false, "Charge": 0.07, "trialNumber": 1, "Separation": 10.0}, "2": {"Battery voltage": 1.4868, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 1.4868, "visible": false, "Charge": 0.13, "trialNumber": 2, "Separation": 10.0}, "3": {"Battery voltage": 1.2297, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 1.2297, "visible": false, "Charge": 0.11, "trialNumber": 3, "Separation": 10.0}, "4": {"Battery voltage": 1.0495, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 1.0495, "visible": false, "Charge": 0.09, "trialNumber": 4, "Separation": 10.0}, "5": {"Battery voltage": 0.7341, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 0.7341, "visible": false, "Charge": 0.06, "trialNumber": 5, "Separation": 10.0}, "6": {"Battery voltage": 0.4638, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 0.4638, "visible": false, "Charge": 0.04, "trialNumber": 6, "Separation": 10.0}, "7": {"Battery voltage": 0.0, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 0.0, "visible": false, "Charge": 0.0, "trialNumber": 7, "Separation": 10.0}, "8": {"Battery voltage": -0.3154, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": -0.3154, "visible": false, "Charge": -0.03, "trialNumber": 8, "Separation": 10.0}, "9": {"Battery voltage": -0.3604, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": -0.3604, "visible": false, "Charge": -0.03, "trialNumber": 9, "Separation": 10.0}, "10": {"Battery voltage": -0.6308, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": -0.6308, "visible": false, "Charge": -0.06, "trialNumber": 10, "Separation": 10.0}, "11": {"Battery voltage": -0.9011, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": -0.9011, "visible": false, "Charge": -0.08, "trialNumber": 11, "Separation": 10.0}, "12": {"Battery voltage": -1.0813, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": -1.0813, "visible": false, "Charge": -0.1, "trialNumber": 12, "Separation": 10.0}}						
12816168	capacitor_charge	96.08	11602	user	dragStarted	batteryNode													
12816168	capacitor_charge	96.22	11613	user	dragged	batteryNode													
12816168	capacitor_charge	96.72	11646	user	dragged	batteryNode													
12816168	capacitor_charge	96.77	11650	user	dragged	batteryNode	decreasing												
12816168	capacitor_charge	96.77	11653	model	updating state			-0.1	BATTERY_CONNECTED	-1.1263	10.0	100.0							
12816168	capacitor_charge	96.77	11656	user	dragged	batteryNode													
12816168	capacitor_charge	96.77	11659	model	updating state			-0.1	BATTERY_CONNECTED	-1.1263	10.0	100.0							
12816168	capacitor_charge	96.77	11662	user	dragged	batteryNode													
12816168	capacitor_charge	96.81	11666	user	dragged	batteryNode	decreasing												
12816168	capacitor_charge	96.81	11669	model	updating state			-0.1	BATTERY_CONNECTED	-1.1714	10.0	100.0							
12816168	capacitor_charge	96.82	11672	model	updating state			-0.1	BATTERY_CONNECTED	-1.1714	10.0	100.0							
12816168	capacitor_charge	96.95	11683	user	dragged	batteryNode													
12816168	capacitor_charge	97.0	11688	user	dragged	batteryNode	decreasing												
12816168	capacitor_charge	97.0	11691	model	updating state			-0.11	BATTERY_CONNECTED	-1.2164	10.0	100.0							
12816168	capacitor_charge	97.01	11694	model	updating state			-0.11	BATTERY_CONNECTED	-1.2164	10.0	100.0							
12816168	capacitor_charge	97.02	11697	user	dragged	batteryNode	decreasing												
12816168	capacitor_charge	97.03	11700	model	updating state			-0.11	BATTERY_CONNECTED	-1.2615	10.0	100.0							
12816168	capacitor_charge	97.05	11703	model	updating state			-0.11	BATTERY_CONNECTED	-1.2615	10.0	100.0							
12816168	capacitor_charge	97.07	11706	user	dragged	batteryNode	decreasing												
12816168	capacitor_charge	97.07	11709	model	updating state			-0.12	BATTERY_CONNECTED	-1.3066	10.0	100.0							
12816168	capacitor_charge	97.09	11712	user	dragged	batteryNode	decreasing												
12816168	capacitor_charge	97.09	11715	model	updating state			-0.12	BATTERY_CONNECTED	-1.3967	10.0	100.0							
12816168	capacitor_charge	97.11	11718	model	updating state			-0.12	BATTERY_CONNECTED	-1.3967	10.0	100.0							
12816168	capacitor_charge	97.13	11721	user	dragged	batteryNode	decreasing												
12816168	capacitor_charge	97.13	11724	model	updating state			-0.13	BATTERY_CONNECTED	-1.4417	10.0	100.0							
12816168	capacitor_charge	97.13	11727	model	updating state			-0.13	BATTERY_CONNECTED	-1.4417	10.0	100.0							
12816168	capacitor_charge	97.53	11752	user	dragged	batteryNode	decreasing												
12816168	capacitor_charge	97.53	11755	model	updating state			-0.13	BATTERY_CONNECTED	-1.4868	10.0	100.0							
12816168	capacitor_charge	97.55	11758	user	dragged	batteryNode	decreasing												
12816168	capacitor_charge	97.55	11761	model	updating state			-0.13	BATTERY_CONNECTED	-1.5	10.0	100.0							
12816168	capacitor_charge	97.55	11764	user	dragged	batteryNode													
12816168	capacitor_charge	97.55	11767	model	updating state			-0.13	BATTERY_CONNECTED	-1.5	10.0	100.0							
12816168	capacitor_charge	97.56	11770	user	dragged	batteryNode													
12816168	capacitor_charge	97.56	11773	user	dragged	batteryNode													
12816168	capacitor_charge	97.57	11776	user	dragged	batteryNode													
12816168	capacitor_charge	97.58	11780	user	dragged	batteryNode													
12816168	capacitor_charge	97.6	11783	user	dragged	batteryNode													
12816168	capacitor_charge	97.6	11787	user	dragged	batteryNode													
12816168	capacitor_charge	97.61	11791	user	dragged	batteryNode													
12816168	capacitor_charge	97.62	11794	user	dragged	batteryNode													
12816168	capacitor_charge	97.63	11798	user	dragged	batteryNode													
12816168	capacitor_charge	97.65	11802	user	dragged	batteryNode													
12816168	capacitor_charge	97.66	11806	user	dragged	batteryNode													
12816168	capacitor_charge	97.66	11809	user	dragged	batteryNode													
12816168	capacitor_charge	97.68	11813	user	dragged	batteryNode													
12816168	capacitor_charge	97.7	11817	user	dragged	batteryNode													
12816168	capacitor_charge	97.71	11821	user	dragged	batteryNode													
12816168	capacitor_charge	97.73	11825	user	dragged	batteryNode													
12816168	capacitor_charge	97.75	11828	user	dragged	batteryNode													
12816168	capacitor_charge	97.75	11832	user	dragged	batteryNode													
12816168	capacitor_charge	97.77	11836	user	dragged	batteryNode													
12816168	capacitor_charge	97.77	11839	user	dragged	batteryNode													
12816168	capacitor_charge	97.77	11840	user	dragEnded	batteryNode													
12816168	capacitor_charge	98.87	11931	model	gettingValues	sim													
12816168	capacitor_charge	98.91	11934	user	recording data								{"1": {"Battery voltage": 0.7659, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 0.7659, "visible": false, "Charge": 0.07, "trialNumber": 1, "Separation": 10.0}, "2": {"Battery voltage": 1.4868, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 1.4868, "visible": false, "Charge": 0.13, "trialNumber": 2, "Separation": 10.0}, "3": {"Battery voltage": 1.2297, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 1.2297, "visible": false, "Charge": 0.11, "trialNumber": 3, "Separation": 10.0}, "4": {"Battery voltage": 1.0495, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 1.0495, "visible": false, "Charge": 0.09, "trialNumber": 4, "Separation": 10.0}, "5": {"Battery voltage": 0.7341, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 0.7341, "visible": false, "Charge": 0.06, "trialNumber": 5, "Separation": 10.0}, "6": {"Battery voltage": 0.4638, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 0.4638, "visible": false, "Charge": 0.04, "trialNumber": 6, "Separation": 10.0}, "7": {"Battery voltage": 0.0, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 0.0, "visible": false, "Charge": 0.0, "trialNumber": 7, "Separation": 10.0}, "8": {"Battery voltage": -0.3154, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": -0.3154, "visible": false, "Charge": -0.03, "trialNumber": 8, "Separation": 10.0}, "9": {"Battery voltage": -0.3604, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": -0.3604, "visible": false, "Charge": -0.03, "trialNumber": 9, "Separation": 10.0}, "10": {"Battery voltage": -0.6308, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": -0.6308, "visible": false, "Charge": -0.06, "trialNumber": 10, "Separation": 10.0}, "11": {"Battery voltage": -0.9011, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": -0.9011, "visible": false, "Charge": -0.08, "trialNumber": 11, "Separation": 10.0}, "12": {"Battery voltage": -1.0813, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": -1.0813, "visible": false, "Charge": -0.1, "trialNumber": 12, "Separation": 10.0}, "13": {"Battery voltage": -1.5, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": -1.5, "visible": false, "Charge": -0.13, "trialNumber": 13, "Separation": 10.0}}						
12816168	capacitor_charge	112.88	12773	user	Removing data from table	trialNumber 8	Data removed from from table						{"1": {"Battery voltage": 0.7659, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 0.7659, "visible": false, "Charge": 0.07, "trialNumber": 1, "Separation": 10.0}, "2": {"Battery voltage": 1.4868, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 1.4868, "visible": false, "Charge": 0.13, "trialNumber": 2, "Separation": 10.0}, "3": {"Battery voltage": 1.2297, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 1.2297, "visible": false, "Charge": 0.11, "trialNumber": 3, "Separation": 10.0}, "4": {"Battery voltage": 1.0495, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 1.0495, "visible": false, "Charge": 0.09, "trialNumber": 4, "Separation": 10.0}, "5": {"Battery voltage": 0.7341, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 0.7341, "visible": false, "Charge": 0.06, "trialNumber": 5, "Separation": 10.0}, "6": {"Battery voltage": 0.4638, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 0.4638, "visible": false, "Charge": 0.04, "trialNumber": 6, "Separation": 10.0}, "7": {"Battery voltage": 0.0, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": 0.0, "visible": false, "Charge": 0.0, "trialNumber": 7, "Separation": 10.0}, "9": {"Battery voltage": -0.3604, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": -0.3604, "visible": false, "Charge": -0.03, "trialNumber": 9, "Separation": 10.0}, "10": {"Battery voltage": -0.6308, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": -0.6308, "visible": false, "Charge": -0.06, "trialNumber": 10, "Separation": 10.0}, "11": {"Battery voltage": -0.9011, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": -0.9011, "visible": false, "Charge": -0.08, "trialNumber": 11, "Separation": 10.0}, "12": {"Battery voltage": -1.0813, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": -1.0813, "visible": false, "Charge": -0.1, "trialNumber": 12, "Separation": 10.0}, "13": {"Battery voltage": -1.5, "Area": 100.0, "Connection": "BATTERY_CONNECTED", "Capacitor voltage": -1.5, "visible": false, "Charge": -0.13, "trialNumber": 13, "Separation": 10.0}}						
