User	Sim	Time	Index	User or Model?	Event	Item	Action	Charge	Connection	Voltage	Separation	Area	Table	X axis	Y axis	X axis scale	Y axis scale	Experiment #s included	Notes
10708152	capacitor_charge	64.9	7597	model	updating state			-0.02	BATTERY_CONNECTED	-0.0901	10.0	250.0							
10708152	capacitor_charge	64.92	7600	user	dragged	batteryNode	increasing												
10708152	capacitor_charge	64.92	7603	model	updating state			0.0	BATTERY_CONNECTED	-0.0451	10.0	250.0							
10708152	capacitor_charge	64.93	7606	user	dragged	batteryNode	increasing												
10708152	capacitor_charge	64.93	7609	model	updating state			0.0	BATTERY_CONNECTED	0.0	10.0	250.0							
10708152	capacitor_charge	64.99	7615	user	dragged	batteryNode	increasing												
10708152	capacitor_charge	64.99	7617	model	updating state			0.0	BATTERY_CONNECTED	0.0451	10.0	250.0							
10708152	capacitor_charge	65.25	7635	user	dragged	batteryNode	decreasing												
10708152	capacitor_charge	65.25	7637	model	updating state			0.0	BATTERY_CONNECTED	0.0	10.0	250.0							
10708152	capacitor_charge	65.27	7641	user	dragged	batteryNode	decreasing												
10708152	capacitor_charge	65.29	7643	model	updating state			0.0	BATTERY_CONNECTED	-0.0451	10.0	250.0							
10708152	capacitor_charge	65.45	7655	user	dragged	batteryNode	decreasing												
10708152	capacitor_charge	65.45	7658	model	updating state			-0.02	BATTERY_CONNECTED	-0.0901	10.0	250.0							
10708152	capacitor_charge	65.46	7661	model	updating state			-0.02	BATTERY_CONNECTED	-0.0901	10.0	250.0							
10708152	capacitor_charge	65.67	7675	user	dragged	batteryNode	increasing												
10708152	capacitor_charge	65.67	7678	model	updating state			0.0	BATTERY_CONNECTED	-0.0451	10.0	250.0							
10708152	capacitor_charge	65.68	7681	model	updating state			0.0	BATTERY_CONNECTED	-0.0451	10.0	250.0							
10708152	capacitor_charge	65.69	7684	user	dragged	batteryNode	increasing												
10708152	capacitor_charge	65.71	7686	model	updating state			0.0	BATTERY_CONNECTED	0.0	10.0	250.0							
10708152	capacitor_charge	65.72	7689	user	dragged	batteryNode	increasing												
10708152	capacitor_charge	65.72	7691	model	updating state			0.0	BATTERY_CONNECTED	0.0451	10.0	250.0							
10708152	capacitor_charge	65.73	7695	user	dragged	batteryNode													
10708152	capacitor_charge	65.75	7699	user	dragged	batteryNode	increasing												
10708152	capacitor_charge	65.77	7702	model	updating state			0.02	BATTERY_CONNECTED	0.0901	10.0	250.0							
10708152	capacitor_charge	65.78	7705	model	updating state			0.02	BATTERY_CONNECTED	0.0901	10.0	250.0							
10708152	capacitor_charge	65.81	7708	user	dragged	batteryNode	increasing												
10708152	capacitor_charge	65.82	7711	model	updating state			0.03	BATTERY_CONNECTED	0.1352	10.0	250.0							
10708152	capacitor_charge	65.83	7714	user	dragged	batteryNode	increasing												
10708152	capacitor_charge	65.83	7717	model	updating state			0.04	BATTERY_CONNECTED	0.1802	10.0	250.0							
10708152	capacitor_charge	65.83	7720	model	updating state			0.04	BATTERY_CONNECTED	0.1802	10.0	250.0							
10708152	capacitor_charge	65.86	7723	user	dragged	batteryNode	increasing												
10708152	capacitor_charge	65.86	7726	model	updating state			0.05	BATTERY_CONNECTED	0.2253	10.0	250.0							
10708152	capacitor_charge	65.86	7729	model	updating state			0.05	BATTERY_CONNECTED	0.2253	10.0	250.0							
10708152	capacitor_charge	66.75	7780	user	dragged	batteryNode	decreasing												
10708152	capacitor_charge	66.76	7783	model	updating state			0.04	BATTERY_CONNECTED	0.1802	10.0	250.0							
10708152	capacitor_charge	66.77	7786	user	dragged	batteryNode	decreasing												
10708152	capacitor_charge	66.77	7789	model	updating state			0.0	BATTERY_CONNECTED	0.0451	10.0	250.0							
10708152	capacitor_charge	66.77	7792	user	dragged	batteryNode	decreasing												
10708152	capacitor_charge	66.78	7795	model	updating state			0.0	BATTERY_CONNECTED	0.0	10.0	250.0							
10708152	capacitor_charge	68.64	7910	user	dragEnded	batteryNode													
10708152	capacitor_charge	70.1	8227	user	dragStarted	plateAreaDragHandleNode													
10708152	capacitor_charge	70.26	8236	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	70.27	8238	model	updating state			0.0	BATTERY_CONNECTED	0.0	10.0	240.0							
10708152	capacitor_charge	70.29	8241	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	70.29	8244	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	70.3	8246	model	updating state			0.0	BATTERY_CONNECTED	0.0	10.0	220.0							
10708152	capacitor_charge	70.31	8249	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	70.31	8251	model	updating state			0.0	BATTERY_CONNECTED	0.0	10.0	210.0							
10708152	capacitor_charge	70.33	8254	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	70.33	8256	model	updating state			0.0	BATTERY_CONNECTED	0.0	10.0	200.0							
10708152	capacitor_charge	70.35	8259	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	70.37	8263	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	70.37	8265	model	updating state			0.0	BATTERY_CONNECTED	0.0	10.0	190.0							
10708152	capacitor_charge	70.39	8268	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	70.39	8270	model	updating state			0.0	BATTERY_CONNECTED	0.0	10.0	180.0							
10708152	capacitor_charge	70.4	8273	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	70.42	8275	model	updating state			0.0	BATTERY_CONNECTED	0.0	10.0	170.0							
10708152	capacitor_charge	70.43	8278	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	70.44	8280	model	updating state			0.0	BATTERY_CONNECTED	0.0	10.0	160.0							
10708152	capacitor_charge	70.45	8283	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	70.45	8285	model	updating state			0.0	BATTERY_CONNECTED	0.0	10.0	150.0							
10708152	capacitor_charge	70.46	8288	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	70.49	8294	user	dragEnded	plateAreaDragHandleNode													
10708152	capacitor_charge	71.17	8372	user	dragStarted	plateAreaDragHandleNode													
10708152	capacitor_charge	71.31	8382	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	71.34	8386	user	dragged	plateAreaDragHandleNode	increasing												
10708152	capacitor_charge	71.34	8388	model	updating state			0.0	BATTERY_CONNECTED	0.0	10.0	160.0							
10708152	capacitor_charge	71.36	8391	user	dragged	plateAreaDragHandleNode	increasing												
10708152	capacitor_charge	71.38	8393	model	updating state			0.0	BATTERY_CONNECTED	0.0	10.0	180.0							
10708152	capacitor_charge	71.38	8396	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	71.38	8399	user	dragged	plateAreaDragHandleNode	increasing												
10708152	capacitor_charge	71.4	8401	model	updating state			0.0	BATTERY_CONNECTED	0.0	10.0	200.0							
10708152	capacitor_charge	71.41	8404	user	dragged	plateAreaDragHandleNode	increasing												
10708152	capacitor_charge	71.41	8406	model	updating state			0.0	BATTERY_CONNECTED	0.0	10.0	210.0							
10708152	capacitor_charge	71.42	8409	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	71.44	8413	user	dragged	plateAreaDragHandleNode	increasing												
10708152	capacitor_charge	71.44	8415	model	updating state			0.0	BATTERY_CONNECTED	0.0	10.0	220.0							
10708152	capacitor_charge	71.45	8419	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	71.48	8423	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	71.49	8427	user	dragged	plateAreaDragHandleNode	increasing												
10708152	capacitor_charge	71.51	8429	model	updating state			0.0	BATTERY_CONNECTED	0.0	10.0	230.0							
10708152	capacitor_charge	71.53	8432	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	71.55	8436	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	71.56	8440	user	dragged	plateAreaDragHandleNode	increasing												
10708152	capacitor_charge	71.56	8443	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	71.56	8445	model	updating state			0.0	BATTERY_CONNECTED	0.0	10.0	240.0							
10708152	capacitor_charge	71.57	8449	user	dragged	plateAreaDragHandleNode	increasing												
10708152	capacitor_charge	71.59	8451	model	updating state			0.0	BATTERY_CONNECTED	0.0	10.0	250.0							
10708152	capacitor_charge	71.61	8454	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	71.61	8457	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	71.62	8462	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	71.67	8468	user	dragged	plateAreaDragHandleNode	increasing												
10708152	capacitor_charge	71.69	8470	model	updating state			0.0	BATTERY_CONNECTED	0.0	10.0	260.0							
10708152	capacitor_charge	71.81	8479	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	71.84	8485	user	dragged	plateAreaDragHandleNode	increasing												
10708152	capacitor_charge	71.86	8488	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	71.86	8490	model	updating state			0.0	BATTERY_CONNECTED	0.0	10.0	270.0							
10708152	capacitor_charge	71.88	8493	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	71.89	8497	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	71.91	8501	user	dragged	plateAreaDragHandleNode	increasing												
10708152	capacitor_charge	71.92	8503	model	updating state			0.0	BATTERY_CONNECTED	0.0	10.0	280.0							
10708152	capacitor_charge	71.93	8506	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	72.25	8528	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	72.27	8532	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	72.28	8535	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	72.29	8537	model	updating state			0.0	BATTERY_CONNECTED	0.0	10.0	270.0							
10708152	capacitor_charge	72.3	8540	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	72.3	8542	model	updating state			0.0	BATTERY_CONNECTED	0.0	10.0	250.0							
10708152	capacitor_charge	72.31	8545	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	72.34	8549	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	72.34	8551	model	updating state			0.0	BATTERY_CONNECTED	0.0	10.0	240.0							
10708152	capacitor_charge	72.35	8554	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	72.36	8559	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	72.37	8561	model	updating state			0.0	BATTERY_CONNECTED	0.0	10.0	230.0							
10708152	capacitor_charge	72.39	8564	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	72.42	8568	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	72.43	8572	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	72.43	8574	model	updating state			0.0	BATTERY_CONNECTED	0.0	10.0	220.0							
10708152	capacitor_charge	72.45	8577	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	72.47	8581	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	72.47	8583	model	updating state			0.0	BATTERY_CONNECTED	0.0	10.0	210.0							
10708152	capacitor_charge	72.48	8586	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	72.49	8588	model	updating state			0.0	BATTERY_CONNECTED	0.0	10.0	200.0							
10708152	capacitor_charge	72.5	8591	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	72.5	8593	model	updating state			0.0	BATTERY_CONNECTED	0.0	10.0	190.0							
10708152	capacitor_charge	72.51	8597	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	72.54	8601	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	72.55	8603	model	updating state			0.0	BATTERY_CONNECTED	0.0	10.0	180.0							
10708152	capacitor_charge	72.56	8606	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	72.57	8610	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	72.58	8612	model	updating state			0.0	BATTERY_CONNECTED	0.0	10.0	170.0							
10708152	capacitor_charge	72.59	8615	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	72.59	8617	model	updating state			0.0	BATTERY_CONNECTED	0.0	10.0	160.0							
10708152	capacitor_charge	72.61	8620	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	72.62	8624	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	72.65	8628	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	72.65	8630	model	updating state			0.0	BATTERY_CONNECTED	0.0	10.0	150.0							
10708152	capacitor_charge	72.67	8633	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	72.68	8637	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	72.69	8639	model	updating state			0.0	BATTERY_CONNECTED	0.0	10.0	140.0							
10708152	capacitor_charge	72.7	8643	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	72.72	8647	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	72.74	8651	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	72.77	8656	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	72.77	8658	model	updating state			0.0	BATTERY_CONNECTED	0.0	10.0	130.0							
10708152	capacitor_charge	72.79	8662	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	72.83	8666	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	72.84	8670	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	73.12	8691	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	73.14	8695	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	73.16	8698	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	73.19	8702	user	dragged	plateAreaDragHandleNode	increasing												
10708152	capacitor_charge	73.19	8704	model	updating state			0.0	BATTERY_CONNECTED	0.0	10.0	140.0							
10708152	capacitor_charge	73.2	8707	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	73.21	8712	user	dragged	plateAreaDragHandleNode	increasing												
10708152	capacitor_charge	73.22	8714	model	updating state			0.0	BATTERY_CONNECTED	0.0	10.0	150.0							
10708152	capacitor_charge	73.23	8718	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	73.27	8722	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	73.29	8726	user	dragged	plateAreaDragHandleNode	increasing												
10708152	capacitor_charge	73.29	8728	model	updating state			0.0	BATTERY_CONNECTED	0.0	10.0	160.0							
10708152	capacitor_charge	73.31	8731	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	73.32	8735	user	dragged	plateAreaDragHandleNode	increasing												
10708152	capacitor_charge	73.32	8737	model	updating state			0.0	BATTERY_CONNECTED	0.0	10.0	170.0							
10708152	capacitor_charge	73.35	8740	user	dragged	plateAreaDragHandleNode	decreasing												
10708152	capacitor_charge	73.36	8743	user	dragged	plateAreaDragHandleNode	decreasing												
