User	Sim	Timestamp	Index	User or Model?	Event	Item	Action	Laser on status	Wavelength	Width	Concentration	Absorption	Detector location	Ruler location	Table	X axis	Y axis	X axis scale	Y axis scale	Experiment #s included	Notes
test		1484681014210	7110	model	updating state	none	none	True	398	2	0.1	0.032	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484681014210	7113	user	dragged	wavelengthControls	decreasing														
test		1484681014230	7115	model	updating state	none	none	True	384	2	0.1	0.044	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484681014230	7118	user	dragged	wavelengthControls	decreasing														
test		1484681014247	7121	user	dragged	wavelengthControls	none														
test		1484681014247	7123	model	updating state	none	none	True	380	2	0.1	0.046	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484681014250	7126	user	dragged	wavelengthControls	none														
test		1484681014257	7130	user	dragged	wavelengthControls	none														
test		1484681014273	7134	user	dragged	wavelengthControls	none														
test		1484681014297	7138	user	dragged	wavelengthControls	none														
test		1484681014330	7143	user	dragged	wavelengthControls	none														
test		1484681014337	7147	user	dragged	wavelengthControls	none														
test		1484681014346	7150	user	dragged	wavelengthControls	none														
test		1484681014353	7154	user	dragged	wavelengthControls	none														
test		1484681014361	7157	user	dragged	wavelengthControls	none														
test		1484681014369	7161	user	dragged	wavelengthControls	none														
test		1484681014377	7164	user	dragged	wavelengthControls	none														
test		1484681014425	7170	user	dragged	wavelengthControls	none														
test		1484681014433	7173	user	dragged	wavelengthControls	none														
test		1484681014441	7177	user	dragged	wavelengthControls	none														
test		1484681014448	7180	user	dragged	wavelengthControls	none														
test		1484681014456	7184	user	dragged	wavelengthControls	none														
test		1484681014463	7187	user	dragged	wavelengthControls	none														
test		1484681014514	7193	user	dragged	wavelengthControls	none														
test		1484681014529	7197	user	dragged	wavelengthControls	none														
test		1484681014537	7201	user	dragged	wavelengthControls	none														
test		1484681014562	7205	user	dragged	wavelengthControls	none														
test		1484681014569	7209	user	dragged	wavelengthControls	none														
test		1484681014577	7212	user	dragged	wavelengthControls	none														
test		1484681014586	7216	user	dragged	wavelengthControls	none														
test		1484681014593	7219	user	dragged	wavelengthControls	none														
test		1484681014601	7223	user	dragged	wavelengthControls	none														
test		1484681014609	7226	user	dragged	wavelengthControls	none														
test		1484681014631	7230	user	dragged	wavelengthControls	none														
test		1484681014633	7233	user	dragged	wavelengthControls	none														
test		1484681014642	7237	user	dragged	wavelengthControls	none														
test		1484681014649	7240	user	dragged	wavelengthControls	none														
test		1484681014657	7244	user	dragged	wavelengthControls	none														
test		1484681014665	7247	user	dragged	wavelengthControls	none														
test		1484681014674	7251	user	dragged	wavelengthControls	increasing														
test		1484681014682	7254	user	dragged	wavelengthControls	increasing														
test		1484681014699	7256	model	updating state	none	none	True	417	2	0.1	0.026	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484681014718	7259	user	dragged	wavelengthControls	increasing														
test		1484681014720	7261	model	updating state	none	none	True	446	2	0.1	0.018	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484681014729	7264	user	dragged	wavelengthControls	increasing														
test		1484681014729	7266	model	updating state	none	none	True	466	2	0.1	0.018	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484681014731	7269	user	dragged	wavelengthControls	increasing														
test		1484681014743	7271	model	updating state	none	none	True	471	2	0.1	0.014	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484681014745	7274	user	dragged	wavelengthControls	increasing														
test		1484681014758	7276	model	updating state	none	none	True	485	2	0.1	0.01	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484681014761	7279	user	dragged	wavelengthControls	increasing														
test		1484681014762	7282	user	dragged	wavelengthControls	increasing														
test		1484681014775	7284	model	updating state	none	none	True	500	2	0.1	0.01	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484681014778	7287	user	dragged	wavelengthControls	increasing														
test		1484681014792	7289	model	updating state	none	none	True	524	2	0.1	0.01	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484681014795	7292	user	dragged	wavelengthControls	increasing														
test		1484681014810	7294	model	updating state	none	none	True	543	2	0.1	0.014	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484681014811	7297	user	dragged	wavelengthControls	increasing														
test		1484681014827	7299	model	updating state	none	none	True	553	2	0.1	0.014	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484681014827	7302	user	dragged	wavelengthControls	increasing														
test		1484681014844	7305	user	dragged	wavelengthControls	increasing														
test		1484681014844	7307	model	updating state	none	none	True	562	2	0.1	0.018	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484681014861	7310	user	dragged	wavelengthControls	increasing														
test		1484681014862	7312	model	updating state	none	none	True	567	2	0.1	0.022	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484681014881	7316	user	dragged	wavelengthControls	increasing														
test		1484681014892	7318	model	updating state	none	none	True	572	2	0.1	0.026	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484681014940	7324	user	dragged	wavelengthControls	increasing														
test		1484681014946	7327	user	dragged	wavelengthControls	increasing														
test		1484681014958	7329	model	updating state	none	none	True	582	2	0.1	0.032	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484681014961	7332	user	dragged	wavelengthControls	increasing														
test		1484681014962	7335	user	dragged	wavelengthControls	increasing														
test		1484681014983	7337	model	updating state	none	none	True	601	2	0.1	0.072	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484681014994	7340	user	dragged	wavelengthControls	increasing														
test		1484681014996	7343	user	dragged	wavelengthControls	increasing														
test		1484681014997	7345	model	updating state	none	none	True	615	2	0.1	0.09	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484681014997	7348	user	dragged	wavelengthControls	increasing														
test		1484681015008	7350	model	updating state	none	none	True	625	2	0.1	0.116	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484681015058	7356	user	dragged	wavelengthControls	increasing														
test		1484681015075	7358	model	updating state	none	none	True	630	2	0.1	0.134	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484681015077	7361	user	dragged	wavelengthControls	increasing														
test		1484681015081	7364	user	dragged	wavelengthControls	increasing														
test		1484681015093	7366	model	updating state	none	none	True	640	2	0.1	0.174	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484681015098	7369	user	dragged	wavelengthControls	increasing														
test		1484681015109	7371	model	updating state	none	none	True	644	2	0.1	0.192	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484681015113	7374	user	dragged	wavelengthControls	increasing														
test		1484681015126	7376	model	updating state	none	none	True	649	2	0.1	0.216	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484681015153	7381	user	dragged	wavelengthControls	increasing														
test		1484681015161	7384	user	dragged	wavelengthControls	increasing														
test		1484681015178	7386	model	updating state	none	none	True	659	2	0.1	0.282	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484681015180	7389	user	dragged	wavelengthControls	increasing														
test		1484681015192	7391	model	updating state	none	none	True	673	2	0.1	0.394	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484681015195	7394	user	dragged	wavelengthControls	increasing														
test		1484681015210	7396	model	updating state	none	none	True	678	2	0.1	0.438	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484681015262	7401	user	dragged	wavelengthControls	increasing														
test		1484681015262	7403	model	updating state	none	none	True	683	2	0.1	0.488	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484681015275	7407	user	dragged	wavelengthControls	increasing														
test		1484681015282	7410	user	dragged	wavelengthControls	increasing														
test		1484681015297	7412	model	updating state	none	none	True	697	2	0.1	0.654	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484681015310	7415	user	dragged	wavelengthControls	increasing														
test		1484681015310	7417	model	updating state	none	none	True	707	2	0.1	0.788	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484681015539	7434	user	dragged	wavelengthControls	increasing														
test		1484681015546	7437	user	dragged	wavelengthControls	increasing														
test		1484681015560	7439	model	updating state	none	none	True	726	2	0.1	1.076	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484681015562	7442	user	dragged	wavelengthControls	increasing														
test		1484681015577	7444	model	updating state	none	none	True	760	2	0.1	1.63	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484681015579	7447	user	dragged	wavelengthControls	increasing														
test		1484681015596	7449	model	updating state	none	none	True	780	2	0.1	1.922	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
test		1484681015596	7452	user	dragged	wavelengthControls	none														
test		1484681015601	7456	user	dragged	wavelengthControls	none														
test		1484681015658	7462	user	dragged	wavelengthControls	none														
test		1484681015665	7465	user	dragged	wavelengthControls	none														
test		1484681015673	7469	user	dragged	wavelengthControls	none														
test		1484681015681	7472	user	dragged	wavelengthControls	none														
test		1484681015690	7476	user	dragged	wavelengthControls	none														
test		1484681015697	7479	user	dragged	wavelengthControls	none														
test		1484681015705	7483	user	dragged	wavelengthControls	none														
test		1484681015753	7489	user	dragged	wavelengthControls	none														
test		1484681015760	7492	user	dragged	wavelengthControls	none														
test		1484681015770	7496	user	dragged	wavelengthControls	none														
test		1484681015777	7499	user	dragged	wavelengthControls	none														
test		1484681015785	7503	user	dragged	wavelengthControls	none														
test		1484681015792	7506	user	dragged	wavelengthControls	none														
test		1484681015801	7510	user	dragged	wavelengthControls	none														
test		1484681015809	7513	user	dragged	wavelengthControls	none														
test		1484681015857	7519	user	dragged	wavelengthControls	none														
test		1484681015864	7522	user	dragged	wavelengthControls	none														
test		1484681015872	7526	user	dragged	wavelengthControls	none														
test		1484681015881	7529	user	dragged	wavelengthControls	none														
test		1484681015889	7533	user	dragged	wavelengthControls	none														
test		1484681015896	7536	user	dragged	wavelengthControls	none														
test		1484681015905	7540	user	dragged	wavelengthControls	none														
test		1484681016196	7560	user	dragEnded	wavelengthControls	none														
test		1484681020166	7806	user	editing notes	notepad	none														Increase width = increase absorbance\n\n
test		1484681020526	7828	user	editing notes	notepad	none														Increase width = increase absorbance\n\nA
test		1484681021286	7875	user	editing notes	notepad	none														Increase width = increase absorbance\n\nAb
test		1484681021403	7883	user	editing notes	notepad	none														Increase width = increase absorbance\n\nAbs
test		1484681021529	7891	user	editing notes	notepad	none														Increase width = increase absorbance\n\nAbso
test		1484681021642	7899	user	editing notes	notepad	none														Increase width = increase absorbance\n\nAbsor
test		1484681021857	7913	user	editing notes	notepad	none														Increase width = increase absorbance\n\nAbsorba
test		1484681022038	7925	user	editing notes	notepad	none														Increase width = increase absorbance\n\nAbsorbanc
test		1484681022154	7933	user	editing notes	notepad	none														Increase width = increase absorbance\n\nAbsorbance
test		1484681022347	7945	user	editing notes	notepad	none														Increase width = increase absorbance\n\nAbsorbance 
test		1484681022772	7972	user	editing notes	notepad	none														Increase width = increase absorbance\n\nAbsorbance h
test		1484681022954	7984	user	editing notes	notepad	none														Increase width = increase absorbance\n\nAbsorbance hi
test		1484681023039	7990	user	editing notes	notepad	none														Increase width = increase absorbance\n\nAbsorbance hig
test		1484681023133	7997	user	editing notes	notepad	none														Increase width = increase absorbance\n\nAbsorbance high
test		1484681023287	8007	user	editing notes	notepad	none														Increase width = increase absorbance\n\nAbsorbance highe
test		1484681023507	8021	user	editing notes	notepad	none														Increase width = increase absorbance\n\nAbsorbance highest
test		1484681023733	8036	user	editing notes	notepad	none														Increase width = increase absorbance\n\nAbsorbance highest 
test		1484681024206	8065	user	editing notes	notepad	none														Increase width = increase absorbance\n\nAbsorbance highest i
test		1484681024396	8077	user	editing notes	notepad	none														Increase width = increase absorbance\n\nAbsorbance highest in
test		1484681024546	8087	user	editing notes	notepad	none														Increase width = increase absorbance\n\nAbsorbance highest in 
test		1484681025716	8159	user	editing notes	notepad	none														Increase width = increase absorbance\n\nAbsorbance highest in re
test		1484681025989	8176	user	editing notes	notepad	none														Increase width = increase absorbance\n\nAbsorbance highest in red
test		1484681026746	8222	user	editing notes	notepad	none														Increase width = increase absorbance\n\nAbsorbance highest in red 
test		1484681027031	8240	user	editing notes	notepad	none														Increase width = increase absorbance\n\nAbsorbance highest in red (
test		1484681029697	8401	user	editing notes	notepad	none														Increase width = increase absorbance\n\nAbsorbance highest in red (7
test		1484681030008	8421	user	editing notes	notepad	none														Increase width = increase absorbance\n\nAbsorbance highest in red (70
test		1484681030130	8429	user	editing notes	notepad	none														Increase width = increase absorbance\n\nAbsorbance highest in red (700
test		1484681030377	8445	user	editing notes	notepad	none														Increase width = increase absorbance\n\nAbsorbance highest in red (700n
test		1484681030527	8455	user	editing notes	notepad	none														Increase width = increase absorbance\n\nAbsorbance highest in red (700nm
test		1484681030677	8465	user	editing notes	notepad	none														Increase width = increase absorbance\n\nAbsorbance highest in red (700nm 
test		1484681031952	8543	user	editing notes	notepad	none														Increase width = increase absorbance\n\nAbsorbance highest in red (700nm wa
test		1484681032177	8557	user	editing notes	notepad	none														Increase width = increase absorbance\n\nAbsorbance highest in red (700nm wav
